StartOfMonth,Scam___Contact_Mode,Amount_lost,Number_of_reports,Average_report,Average_loss,Group_Count,Category_ID,Complainant_ID,Report_ID
2022-12-01,Phone call,0.0,1,1,0,1,16,2,16697
2022-12-01,Email,0.0,1,1,0,1,4,16,16698
2022-12-01,Mobile apps,0.0,2,2,0,1,3,4,16699
2022-12-01,Email,0.0,1,1,0,1,4,11,16700
2022-12-01,Social media/Online forums,0.0,2,2,0,1,7,2,16701
2022-12-01,Text message,0.0,3,3,0,1,4,6,16702
2022-12-01,Text message,0.0,1,1,0,1,4,1,16703
2022-12-01,Mobile apps,0.0,2,2,0,1,14,8,16704
2022-12-01,Mobile apps,0.0,2,2,0,1,1,1,16705
2022-12-01,Email,0.0,1,1,0,1,11,8,16706
2022-12-01,Social media/Online forums,0.0,1,1,0,1,12,1,16707
2022-12-01,Social media/Online forums,0.0,2,2,0,1,14,12,16708
2022-12-01,Email,0.0,4,4,0,1,4,9,16709
2022-12-01,Text message,0.0,3,3,0,1,7,3,16710
2022-12-01,Mobile apps,0.0,1,1,0,1,3,6,16711
2022-12-01,Email,0.0,2,2,0,1,17,2,16712
2022-12-01,Text message,0.0,1,1,0,1,27,6,16713
2022-12-01,Email,0.0,7,7,0,1,5,2,16714
2022-12-01,Mail,0.0,2,2,0,1,24,7,16715
2022-12-01,Mobile apps,0.0,1,1,0,1,19,8,16716
2022-12-01,Text message,0.0,1,1,0,1,1,27,16717
2022-12-01,Phone call,0.0,1,1,0,1,14,15,16718
2022-12-01,Phone call,0.0,1,1,0,1,1,27,16719
2022-12-01,Phone call,0.0,2,2,0,1,6,4,16720
2022-12-01,Internet,0.0,2,2,0,1,3,6,16721
2022-12-01,Text message,0.0,1,1,0,1,24,6,16722
2022-12-01,Text message,0.0,1,1,0,1,8,15,16723
2022-12-01,In person,0.0,1,1,0,1,1,5,16724
2022-12-01,Text message,0.0,1,1,0,1,9,21,16725
2022-12-01,Text message,0.0,1,1,0,1,15,3,16726
2022-12-01,Mail,0.0,1,1,0,1,8,10,16727
2022-12-01,Text message,0.0,1,1,0,1,15,8,16728
2022-12-01,Mail,0.0,2,2,0,1,9,3,16729
2022-12-01,Phone call,0.0,3,3,0,1,2,10,16730
2022-12-01,Text message,0.0,1,1,0,1,15,14,16731
2022-12-01,Mail,0.0,1,1,0,1,3,16,16732
2022-12-01,Text message,0.0,1,1,0,1,8,10,16733
2022-12-01,Email,0.0,2,2,0,1,10,4,16734
2022-12-01,Internet,0.0,1,1,0,1,19,7,16735
2022-12-01,Text message,0.0,1,1,0,1,11,8,16736
2022-12-01,Email,0.0,1,1,0,1,5,15,16737
2022-12-01,Phone call,0.0,1,1,0,1,1,16,16738
2022-12-01,Text message,0.0,1,1,0,1,3,11,16739
2022-12-01,Text message,0.0,1,1,0,1,5,2,16740
2022-12-01,Mobile apps,0.0,1,1,0,1,3,3,16741
2022-12-01,Text message,0.0,1,1,0,1,19,6,16742
2022-12-01,Text message,0.0,1,1,0,1,10,1,16743
2022-12-01,Phone call,0.0,1,1,0,1,8,1,16744
2022-12-01,Email,0.0,2,2,0,1,27,2,16745
2022-12-01,Email,0.0,1,1,0,1,7,8,16746
2022-12-01,Internet,0.0,1,1,0,1,17,8,16747
2022-12-01,Text message,0.0,2,2,0,1,4,10,16748
2022-12-01,Phone call,0.0,1,1,0,1,27,9,16749
2022-12-01,Mobile apps,0.0,1,1,0,1,8,5,16750
2022-12-01,Text message,0.0,2,2,0,1,4,7,16751
2022-12-01,Phone call,0.0,1,1,0,1,10,4,16752
2022-12-01,Internet,0.0,1,1,0,1,21,6,16753
2022-12-01,In person,0.0,1,1,0,1,4,4,16754
2022-12-01,Email,0.0,3,3,0,1,11,15,16755
2022-12-01,Phone call,0.0,1,1,0,1,9,15,16756
2022-12-01,In person,0.0,1,1,0,1,2,3,16757
2022-12-01,Phone call,0.0,1,1,0,1,3,2,16758
2022-12-01,Email,0.0,1,1,0,1,9,11,16759
2022-12-01,Email,0.0,2,2,0,1,17,10,16760
2022-12-01,Internet,0.0,1,1,0,1,1,10,16761
2022-12-01,Text message,0.0,2,2,0,1,27,4,16762
2022-12-01,Phone call,0.0,2,2,0,1,12,10,16763
2022-12-01,Mail,0.0,1,1,0,1,24,5,16764
2022-12-01,Phone call,0.0,1,1,0,1,10,1,16765
2022-12-01,Email,0.0,1,1,0,1,4,10,16766
2022-12-01,Email,0.0,1,1,0,1,14,26,16767
2022-12-01,Email,0.0,2,2,0,1,2,15,16768
2022-12-01,Phone call,0.0,1,1,0,1,8,10,16769
2022-12-01,Email,0.0,3,3,0,1,15,14,16770
2022-12-01,Social media/Online forums,0.0,1,1,0,1,2,4,16771
2022-12-01,Social media/Online forums,0.0,1,1,0,1,4,2,16772
2022-12-01,Internet,0.0,1,1,0,1,8,16,16773
2022-12-01,Email,0.0,1,1,0,1,15,11,16774
2022-12-01,Phone call,0.0,1,1,0,1,24,3,16775
2022-12-01,Mail,0.0,1,1,0,1,24,2,16776
2022-12-01,Internet,0.0,1,1,0,1,1,5,16777
2022-12-01,Mail,0.0,1,1,0,1,24,8,16778
2022-12-01,Text message,0.0,1,1,0,1,24,2,16779
2022-12-01,Internet,0.0,1,1,0,1,3,5,16780
2022-12-01,Email,0.0,2,2,0,1,4,1,16781
2022-12-01,Mobile apps,0.0,1,1,0,1,8,3,16782
2022-12-01,Email,0.0,2,2,0,1,7,7,16783
2022-12-01,Social media/Online forums,0.0,1,1,0,1,8,10,16784
2022-12-01,Phone call,0.0,2,2,0,1,9,16,16785
2022-12-01,Text message,0.0,1,1,0,1,11,7,16786
2022-12-01,Email,0.0,1,1,0,1,17,15,16787
2022-12-01,Internet,0.0,2,2,0,1,7,8,16788
2022-12-01,Mobile apps,0.0,1,1,0,1,4,5,16789
2022-12-01,Mobile apps,0.0,1,1,0,1,7,5,16790
2022-12-01,Social media/Online forums,0.0,2,2,0,1,1,7,16791
2022-12-01,Email,0.0,1,1,0,1,21,21,16792
2022-12-01,Phone call,0.0,3,3,0,1,8,5,16793
2022-12-01,Mail,0.0,2,2,0,1,24,9,16794
2022-12-01,Mobile apps,0.0,1,1,0,1,12,5,16795
2022-12-01,Phone call,0.0,1,1,0,1,4,10,16796
2022-12-01,Text message,0.0,2,2,0,1,3,8,16797
2022-12-01,unspecified,0.0,3,3,0,1,14,19,16798
2022-12-01,Social media/Online forums,0.0,1,1,0,1,3,6,16799
2022-12-01,Text message,0.0,1,1,0,1,3,9,16800
2022-12-01,Mobile apps,0.0,2,2,0,1,7,3,16801
2022-12-01,Social media/Online forums,0.0,1,1,0,1,2,8,16802
2022-12-01,Social media/Online forums,0.0,1,1,0,1,9,10,16803
2022-12-01,Social media/Online forums,0.0,1,1,0,1,9,6,16804
2022-12-01,In person,0.0,1,1,0,1,16,11,16805
2022-12-01,Email,0.0,1,1,0,1,24,14,16806
2022-12-01,Mail,0.0,1,1,0,1,11,2,16807
2022-12-01,Email,0.0,1,1,0,1,21,14,16808
2022-12-01,Email,0.0,1,1,0,1,10,16,16809
2022-12-01,Phone call,0.0,1,1,0,1,14,8,16810
2022-12-01,Mail,0.0,1,1,0,1,24,4,16811
2022-12-01,Phone call,0.0,1,1,0,1,6,15,16812
2022-12-01,Mobile apps,0.0,1,1,0,1,9,3,16813
2022-12-01,Internet,0.0,1,1,0,1,4,16,16814
2022-12-01,Email,0.0,1,1,0,1,1,17,16815
2022-12-01,Text message,0.0,2,2,0,1,24,4,16816
2022-12-01,Email,0.0,2,2,0,1,7,10,16817
2022-12-01,Phone call,0.0,1,1,0,1,5,4,16818
2022-12-01,Social media/Online forums,0.0,1,1,0,1,7,1,16819
2022-12-01,Email,0.0,1,1,0,1,11,7,16820
2022-12-01,Internet,0.0,1,1,0,1,7,7,16821
2022-12-01,Email,0.0,1,1,0,1,1,18,16822
2022-12-01,Phone call,0.0,1,1,0,1,3,11,16823
2022-12-01,Text message,0.0,1,1,0,1,6,8,16824
2022-12-01,unspecified,0.0,1,1,0,1,17,27,16825
2022-12-01,Mobile apps,0.0,1,1,0,1,14,3,16826
2022-12-01,Social media/Online forums,0.0,1,1,0,1,5,6,16827
2022-12-01,Mobile apps,0.0,1,1,0,1,1,8,16828
2022-12-01,unspecified,0.0,1,1,0,1,8,19,16829
2022-12-01,Phone call,0.0,1,1,0,1,5,9,16830
2022-12-01,Internet,0.0,1,1,0,1,7,12,16831
2022-12-01,Phone call,0.0,1,1,0,1,10,17,16832
2022-12-01,Mail,0.0,1,1,0,1,2,9,16833
2022-12-01,Text message,0.0,1,1,0,1,4,8,16834
2022-12-01,Mail,0.0,1,1,0,1,1,4,16835
2022-12-01,Text message,0.0,1,1,0,1,7,1,16836
2022-12-01,Phone call,0.0,1,1,0,1,10,7,16837
2022-12-01,unspecified,0.0,1,1,0,1,11,27,16838
2022-12-01,Text message,0.0,1,1,0,1,4,15,16839
2022-12-01,Internet,0.0,1,1,0,1,4,11,16840
2022-12-01,Social media/Online forums,0.0,1,1,0,1,2,15,16841
2022-12-01,Email,0.0,2,2,0,1,15,16,16842
2022-12-01,Mobile apps,0.0,1,1,0,1,3,5,16843
2022-12-01,Internet,0.0,1,1,0,1,1,6,16844
2022-12-01,Phone call,0.0,1,1,0,1,9,14,16845
2022-12-01,Text message,0.0,1,1,0,1,1,29,16846
2022-12-01,Internet,0.0,1,1,0,1,4,5,16847
2022-12-01,Phone call,0.0,1,1,0,1,16,7,16848
2022-12-01,Email,0.0,1,1,0,1,18,2,16849
2022-12-01,Social media/Online forums,0.0,1,1,0,1,19,2,16850
2022-12-01,In person,0.0,1,1,0,1,1,2,16851
2022-12-01,In person,0.0,1,1,0,1,8,6,16852
2022-12-01,Mobile apps,0.0,1,1,0,1,3,1,16853
2022-12-01,Phone call,0.0,1,1,0,1,7,27,16854
2022-12-01,Email,0.0,1,1,0,1,5,11,16855
2022-12-01,Text message,0.0,2,2,0,1,7,6,16856
2022-12-01,Email,0.0,1,1,0,1,8,16,16857
2022-12-01,Email,0.0,1,1,0,1,18,3,16858
2022-12-01,Internet,0.0,1,1,0,1,2,5,16859
2022-12-01,Internet,0.0,1,1,0,1,12,10,16860
2022-12-01,Mobile apps,0.0,1,1,0,1,6,4,16861
2022-12-01,Phone call,0.0,1,1,0,1,1,15,16862
2022-12-01,Phone call,0.0,1,1,0,1,5,14,16863
2022-12-01,Email,0.0,1,1,0,1,5,9,16864
2022-12-01,Email,0.0,1,1,0,1,27,16,16865
2022-12-01,Text message,0.0,2,2,0,1,2,14,16866
2022-12-01,Text message,0.0,1,1,0,1,6,16,16867
2022-12-01,Text message,0.0,1,1,0,1,5,3,16868
2022-12-01,Mobile apps,0.0,1,1,0,1,9,2,16869
2022-12-01,Text message,0.0,1,1,0,1,15,10,16870
2022-12-01,Text message,0.0,1,1,0,1,2,9,16871
2022-12-01,Social media/Online forums,0.0,1,1,0,1,24,3,16872
2022-12-01,Email,0.0,1,1,0,1,16,10,16873
2022-12-01,Text message,0.0,1,1,0,1,5,14,16874
2022-12-01,Email,0.0,1,1,0,1,11,10,16875
2022-12-01,Internet,0.0,2,2,0,1,24,9,16876
2022-12-01,Text message,0.0,1,1,0,1,17,5,16877
2022-12-01,Social media/Online forums,0.0,1,1,0,1,5,9,16878
2022-12-01,Mobile apps,0.0,1,1,0,1,2,6,16879
2022-12-01,Phone call,0.0,1,1,0,1,5,5,16880
2022-12-01,Phone call,0.0,1,1,0,1,2,16,16881
2022-12-01,Phone call,0.0,1,1,0,1,27,7,16882
2022-12-01,Phone call,0.0,1,1,0,1,24,4,16883
2022-12-01,unspecified,0.0,1,1,0,1,2,29,16884
2022-12-01,Social media/Online forums,0.0,1,1,0,1,4,1,16885
2022-12-01,unspecified,0.0,1,1,0,1,8,18,16886
2022-12-01,Email,0.0,1,1,0,1,10,17,16887
2022-12-01,Social media/Online forums,0.0,1,1,0,1,1,6,16888
2022-12-01,unspecified,0.0,1,1,0,1,7,18,16889
2022-12-01,Email,0.0,1,1,0,1,8,17,16890
2022-12-01,Text message,0.0,1,1,0,1,8,16,16891
2022-12-01,Text message,0.0,1,1,0,1,12,7,16892
2022-12-01,unspecified,0.0,1,1,0,1,1,26,16893
2022-12-01,Internet,0.0,1,1,0,1,3,3,16894
2022-12-01,Email,0.0,1,1,0,1,2,16,16895
2022-12-01,Email,0.0,1,1,0,1,20,3,16896
2022-12-01,Email,0.0,1,1,0,1,5,1,16897
2022-12-01,Email,0.0,1,1,0,1,17,1,16898
2022-04-01,Text message,44812.0,25,25,1792,1,1,10,16899
2022-01-01,Phone call,139000.0,10,10,13900,1,1,10,16900
2022-04-01,Phone call,624.0,9,9,69,1,1,10,16901
2022-04-01,Phone call,368236.0,9,9,40915,1,1,9,16902
2022-03-01,Phone call,198.0,11,11,18,1,1,8,16903
2022-05-01,Phone call,1800.0,2,2,900,1,1,11,16904
2022-02-01,Email,5203.0,14,14,372,1,1,16,16905
2022-04-01,Email,80.0,2,2,40,1,1,12,16906
2022-04-01,Mobile apps,1836.0,12,12,153,1,1,7,16907
2022-06-01,Mobile apps,24862.0,11,11,2260,1,1,7,16908
2022-06-01,Mobile apps,6970.0,5,5,1394,1,1,3,16909
2022-06-01,Mobile apps,8849.0,10,10,885,1,1,6,16910
2022-06-01,Mobile apps,4981.0,4,4,1245,1,1,8,16911
2022-06-01,Mobile apps,4500.0,4,4,1125,1,1,10,16912
2022-05-01,Mobile apps,980.0,6,6,163,1,1,5,16913
2022-03-01,Email,100.0,5,5,20,1,2,2,16914
2022-01-01,Email,1850.0,17,17,109,1,2,3,16915
2022-05-01,Text message,2077.0,10,10,208,1,2,10,16916
2022-06-01,Text message,900.0,8,8,112,1,2,6,16917
2022-06-01,Text message,35091.0,17,17,2064,1,2,3,16918
2022-02-01,Phone call,3500.0,7,7,500,1,2,4,16919
2022-04-01,Phone call,10000.0,6,6,1667,1,2,4,16920
2022-02-01,Phone call,7500.0,6,6,1250,1,2,1,16921
2022-01-01,Phone call,997.0,17,17,59,1,2,2,16922
2022-06-01,Phone call,2500.0,9,9,278,1,2,2,16923
2022-04-01,Phone call,82.0,11,11,7,1,2,3,16924
2022-05-01,Phone call,2000.0,10,10,200,1,2,7,16925
2022-05-01,Phone call,250.0,5,5,50,1,3,6,16926
2022-02-01,Phone call,1500.0,6,6,250,1,3,2,16927
2022-04-01,Text message,9189.0,4,4,2297,1,3,6,16928
2022-01-01,Phone call,21929.0,13,13,1687,1,3,5,16929
2022-02-01,Phone call,2000.0,5,5,400,1,3,4,16930
2022-05-01,Phone call,5718.0,6,6,953,1,3,4,16931
2022-06-01,Text message,4000.0,6,6,667,1,3,10,16932
2022-05-01,Phone call,9500.0,3,3,3167,1,3,1,16933
2022-02-01,Internet,695.0,3,3,232,1,3,3,16934
2022-05-01,Internet,1948.0,7,7,278,1,3,3,16935
2022-01-01,Phone call,10000.0,9,9,1111,1,3,3,16936
2022-06-01,Phone call,6000.0,16,16,375,1,3,3,16937
2022-01-01,Phone call,7000.0,10,10,700,1,3,7,16938
2022-03-01,Text message,6855.0,5,5,1371,1,3,7,16939
2022-03-01,Text message,35910.0,5,5,7182,1,4,7,16940
2022-02-01,Text message,50000.0,10,10,5000,1,4,3,16941
2022-06-01,Email,2000.0,13,13,154,1,4,3,16942
2022-06-01,Email,374.0,4,4,94,1,4,5,16943
2022-04-01,Internet,8707.0,8,8,1088,1,4,3,16944
2022-06-01,Internet,48990.0,7,7,6999,1,4,3,16945
2022-03-01,Internet,122700.0,3,3,40900,1,4,6,16946
2022-05-01,Internet,19000.0,3,3,6333,1,4,2,16947
2022-03-01,Phone call,14350.0,3,3,4783,1,4,11,16948
2022-02-01,Phone call,120000.0,8,8,15000,1,4,14,16949
2022-05-01,Phone call,11000.0,3,3,3667,1,4,8,16950
2022-01-01,Phone call,20000.0,10,10,2000,1,4,10,16951
2022-02-01,Phone call,995.0,7,7,142,1,4,1,16952
2022-03-01,Phone call,7500.0,6,6,1250,1,4,1,16953
2022-02-01,Phone call,303019.0,24,24,12626,1,4,4,16954
2022-03-01,Phone call,59800.0,16,16,3738,1,4,4,16955
2022-04-01,Phone call,51774.0,10,10,5177,1,4,4,16956
2022-05-01,Phone call,35793.0,14,14,2557,1,4,4,16957
2022-01-01,Phone call,15000.0,14,14,1071,1,4,5,16958
2022-02-01,Phone call,159400.0,17,17,9376,1,4,5,16959
2022-03-01,Phone call,360786.0,22,22,16399,1,4,5,16960
2022-04-01,Phone call,61218.0,15,15,4081,1,4,5,16961
2022-05-01,Phone call,118274.0,14,14,8448,1,4,5,16962
2022-06-01,Phone call,35000.0,14,14,2500,1,4,5,16963
2022-01-01,Phone call,6250.0,21,21,298,1,4,6,16964
2022-02-01,Phone call,72500.0,19,19,3816,1,4,6,16965
2022-03-01,Phone call,134600.0,21,21,6410,1,4,6,16966
2022-04-01,Phone call,72530.0,20,20,3626,1,4,6,16967
2022-05-01,Phone call,34974.0,12,12,2914,1,4,6,16968
2022-06-01,Phone call,10550.0,17,17,621,1,4,6,16969
2022-01-01,Phone call,68460.0,14,14,4890,1,4,2,16970
2022-02-01,Phone call,45500.0,21,21,2167,1,4,2,16971
2022-03-01,Phone call,3000.0,14,14,214,1,4,2,16972
2022-04-01,Phone call,74998.0,23,23,3261,1,4,2,16973
2022-05-01,Phone call,14929.0,14,14,1066,1,4,2,16974
2022-06-01,Phone call,19979.0,9,9,2220,1,4,2,16975
2022-02-01,Phone call,57700.0,25,25,2308,1,4,3,16976
2022-03-01,Phone call,129246.0,26,26,4971,1,4,3,16977
2022-04-01,Phone call,63576.0,36,36,1766,1,4,3,16978
2022-06-01,Phone call,74702.0,18,18,4150,1,4,3,16979
2022-01-01,Email,1300.0,4,4,325,1,5,7,16980
2022-04-01,Phone call,600.0,3,3,200,1,17,6,16981
2022-04-01,Phone call,30.0,4,4,8,1,6,7,16982
2022-02-01,Internet,3320.0,4,4,830,1,7,5,16983
2022-03-01,Internet,1050.0,3,3,350,1,7,4,16984
2022-06-01,Internet,1809.0,6,6,302,1,7,5,16985
2022-03-01,Mobile apps,2083.0,4,4,521,1,7,6,16986
2022-06-01,Text message,4080.0,8,8,510,1,7,7,16987
2022-05-01,Internet,130.0,2,2,65,1,7,7,16988
2022-02-01,Internet,21113.0,4,4,5278,1,7,3,16989
2022-06-01,Internet,300.0,4,4,75,1,7,3,16990
2022-01-01,Phone call,500.0,3,3,167,1,7,7,16991
2022-04-01,Email,3240.0,7,7,463,1,7,2,16992
2022-02-01,Email,6800.0,4,4,1700,1,8,5,16993
2022-05-01,Internet,9065.0,9,9,1007,1,8,5,16994
2022-06-01,Phone call,14.0,3,3,5,1,8,10,16995
2022-02-01,Email,150.0,4,4,38,1,8,9,16996
2022-01-01,Email,81.0,2,2,40,1,8,11,16997
2022-02-01,Internet,1906.0,6,6,318,1,8,6,16998
2022-05-01,Phone call,866.0,4,4,216,1,8,6,16999
2022-06-01,Email,10253.0,5,5,2051,1,8,2,17000
2022-06-01,Internet,288.0,3,3,96,1,8,2,17001
2022-02-01,Email,1840.0,5,5,368,1,8,7,17002
2022-01-01,Internet,3966.0,9,9,441,1,8,3,17003
2022-06-01,Internet,652.0,9,9,72,1,8,3,17004
2022-03-01,Internet,248.0,3,3,83,1,8,7,17005
2022-01-01,Phone call,90.0,10,10,9,1,8,7,17006
2022-01-01,Phone call,3300.0,5,5,660,1,8,3,17007
2022-05-01,Phone call,3099.0,5,5,620,1,8,3,17008
2022-06-01,Phone call,500.0,8,8,62,1,8,3,17009
2022-04-01,Email,105.0,3,3,35,1,9,16,17010
2022-02-01,Email,3680.0,6,6,613,1,9,14,17011
2022-01-01,Email,2416.0,7,7,345,1,9,10,17012
2022-06-01,Email,54.0,12,12,4,1,9,10,17013
2022-01-01,Phone call,9786.0,6,6,1631,1,9,6,17014
2022-06-01,Phone call,10390.0,10,10,1039,1,9,6,17015
2022-04-01,Phone call,6000.0,20,20,300,1,9,2,17016
2022-03-01,Phone call,299.0,15,15,20,1,9,5,17017
2022-06-01,Phone call,2000.0,4,4,500,1,9,10,17018
2022-04-01,Phone call,5002.0,8,8,625,1,9,9,17019
2022-06-01,Phone call,291.0,3,3,97,1,9,16,17020
2022-02-01,Phone call,199999.0,11,11,18182,1,9,7,17021
2022-03-01,Phone call,500.0,15,15,33,1,9,7,17022
2022-05-01,Phone call,8080.0,19,19,425,1,9,7,17023
2022-06-01,Phone call,10.0,15,15,1,1,9,7,17024
2022-01-01,Email,4213.0,6,6,702,1,10,3,17025
2022-06-01,Internet,353.0,3,3,118,1,11,3,17026
2022-05-01,Phone call,49000.0,3,3,16333,1,11,1,17027
2022-03-01,Phone call,206000.0,6,6,34333,1,11,5,17028
2022-06-01,Phone call,288757.0,6,6,48126,1,11,5,17029
2022-03-01,Phone call,95800.0,4,4,23950,1,11,6,17030
2022-06-01,Internet,120.0,2,2,60,1,12,2,17031
2022-01-01,Internet,3400.0,4,4,850,1,15,3,17032
2022-05-01,Social media/Online forums,7000.0,2,2,3500,1,24,1,17033
2022-02-01,Phone call,13250.0,5,5,2650,1,15,6,17034
2022-05-01,Phone call,40000.0,3,3,13333,1,15,7,17035
2022-04-01,Email,4500.0,2,2,2250,1,27,4,17036
2022-05-01,Email,26221.0,3,3,8740,1,27,4,17037
2022-01-01,Email,14000.0,2,2,7000,1,11,8,17038
2022-05-01,Email,350.0,6,6,58,1,11,2,17039
2022-03-01,Email,260000.0,7,7,37143,1,11,3,17040
2022-04-01,Email,55684.0,6,6,9281,1,11,3,17041
2022-05-01,Email,102590.0,9,9,11399,1,12,7,17042
2022-01-01,Email,2500.0,17,17,147,1,21,3,17043
2022-04-01,Email,25000.0,8,8,3125,1,15,3,17044
2022-06-01,Email,140000.0,12,12,11667,1,15,5,17045
2022-06-01,Email,11.0,11,11,1,1,15,1,17046
2022-04-01,Email,10574.0,2,2,5287,1,24,10,17047
2022-06-01,Email,4220.0,6,6,703,1,24,3,17048
2022-04-01,Internet,239.0,3,3,80,1,14,5,17049
2022-01-01,Internet,24000.0,2,2,12000,1,14,2,17050
2022-02-01,Email,3610.0,8,8,451,1,14,6,17051
2022-06-01,Email,450.0,5,5,90,1,14,6,17052
2022-02-01,Email,3500.0,11,11,318,1,14,3,17053
2022-05-01,Email,585.0,8,8,73,1,14,3,17054
2022-05-01,Phone call,2000000.0,2,2,1000000,1,10,11,17055
2022-03-01,unspecified,349.0,2,2,174,1,11,27,17056
2022-06-01,Internet,825.0,2,2,412,1,16,3,17057
2022-03-01,Internet,2645.0,2,2,1322,1,12,3,17058
2022-06-01,Internet,38750.0,4,4,9688,1,12,6,17059
2022-02-01,Internet,850.0,3,3,283,1,11,2,17060
2022-06-01,Internet,6882.0,2,2,3441,1,11,2,17061
2022-01-01,Internet,5600.0,3,3,1867,1,11,5,17062
2022-04-01,Internet,82000.0,4,4,20500,1,11,5,17063
2022-06-01,Internet,25000.0,4,4,6250,1,11,5,17064
2022-01-01,Internet,7300.0,4,4,1825,1,11,3,17065
2022-05-01,Internet,150000.0,4,4,37500,1,11,3,17066
2022-05-01,Mobile apps,1430.0,2,2,715,1,24,6,17067
2022-01-01,Mobile apps,13000.0,2,2,6500,1,12,15,17068
2022-05-01,Mobile apps,8000.0,2,2,4000,1,12,6,17069
2022-01-01,Mobile apps,250000.0,2,2,125000,1,12,3,17070
2022-02-01,Social media/Online forums,20000.0,2,2,10000,1,24,9,17071
2022-04-01,Social media/Online forums,3500.0,3,3,1167,1,24,3,17072
2022-01-01,Social media/Online forums,14000.0,2,2,7000,1,24,10,17073
2022-06-01,Social media/Online forums,3500.0,2,2,1750,1,24,4,17074
2022-04-01,Social media/Online forums,40000.0,2,2,20000,1,27,1,17075
2022-03-01,Social media/Online forums,4000.0,2,2,2000,1,27,4,17076
2022-02-01,Social media/Online forums,30000.0,2,2,15000,1,11,5,17077
2022-05-01,Social media/Online forums,31000.0,2,2,15500,1,12,5,17078
2022-06-01,Social media/Online forums,20000.0,2,2,10000,1,12,10,17079
2022-02-01,Social media/Online forums,50000.0,2,2,25000,1,12,4,17080
2022-02-01,Social media/Online forums,25000.0,2,2,12500,1,12,6,17081
2022-06-01,Social media/Online forums,8000.0,2,2,4000,1,12,6,17082
2022-03-01,Social media/Online forums,170800.0,5,5,34160,1,12,12,17083
2022-02-01,Social media/Online forums,45000.0,3,3,15000,1,12,7,17084
2022-03-01,Phone call,999.0,2,2,500,1,27,10,17085
2022-04-01,Phone call,80000.0,2,2,40000,1,24,4,17086
2022-06-01,Phone call,16000.0,2,2,8000,1,24,2,17087
2022-06-01,Phone call,15166.0,2,2,7583,1,24,3,17088
2022-06-01,Phone call,2000.0,2,2,1000,1,15,9,17089
2022-04-01,Phone call,22300.0,6,6,3717,1,15,7,17090
2022-03-01,Phone call,2060.0,2,2,1030,1,15,3,17091
2022-01-01,Phone call,9100.0,3,3,3033,1,15,2,17092
2022-05-01,Phone call,1650.0,2,2,825,1,11,8,17093
2022-02-01,Phone call,250000.0,3,3,83333,1,11,10,17094
2022-06-01,Phone call,340000.0,3,3,113333,1,11,10,17095
2022-01-01,Phone call,189632.0,3,3,63211,1,11,4,17096
2022-04-01,Phone call,2388.0,3,3,796,1,11,4,17097
2022-02-01,Phone call,50000.0,2,2,25000,1,11,6,17098
2022-01-01,Phone call,56000.0,5,5,11200,1,11,7,17099
2022-02-01,Phone call,100000.0,2,2,50000,1,11,7,17100
2022-04-01,Phone call,100000.0,3,3,33333,1,11,7,17101
2022-03-01,Phone call,120000.0,4,4,30000,1,11,1,17102
2022-06-01,Phone call,184900.0,5,5,36980,1,11,1,17103
2022-02-01,Phone call,90000.0,2,2,45000,1,11,9,17104
2022-03-01,Phone call,4700.0,2,2,2350,1,11,9,17105
2022-06-01,Phone call,258000.0,5,5,51600,1,11,9,17106
2022-03-01,Phone call,6000.0,2,2,3000,1,11,16,17107
2022-04-01,Text message,1100.0,3,3,367,1,19,4,17108
2022-05-01,Text message,60000.0,3,3,20000,1,11,17,17109
2022-06-01,Text message,11000.0,2,2,5500,1,11,9,17110
2022-05-01,Text message,50.0,2,2,25,1,12,3,17111
2022-06-01,Text message,18000.0,2,2,9000,1,27,6,17112
2022-01-01,Text message,21000.0,3,3,7000,1,27,4,17113
2022-04-01,Text message,1000.0,2,2,500,1,24,4,17114
2022-03-01,Text message,6000.0,2,2,3000,1,24,5,17115
2022-01-01,Email,155.0,2,2,78,1,27,3,17116
2022-03-01,Email,100.0,2,2,50,1,16,3,17117
2022-05-01,Email,75000.0,2,2,37500,1,12,2,17118
2022-05-01,Email,2000.0,2,2,1000,1,12,3,17119
2022-06-01,Email,5000.0,4,4,1250,1,12,7,17120
2022-04-01,Email,300.0,11,11,27,1,12,5,17121
2022-03-01,Email,105000.0,2,2,52500,1,11,9,17122
2022-04-01,Email,709000.0,5,5,141800,1,11,1,17123
2022-06-01,Email,74773.0,3,3,24924,1,11,1,17124
2022-03-01,Email,107000.0,2,2,53500,1,11,6,17125
2022-06-01,Email,32397.0,8,8,4050,1,11,2,17126
2022-01-01,Email,343500.0,5,5,68700,1,11,5,17127
2022-02-01,Email,800000.0,4,4,200000,1,11,5,17128
2022-03-01,Email,111100.0,6,6,18517,1,11,5,17129
2022-04-01,Email,326743.0,3,3,108914,1,11,5,17130
2022-05-01,Email,227538.0,5,5,45508,1,11,5,17131
2022-01-01,Email,1553.0,4,4,388,1,24,9,17132
2022-01-01,Email,5000.0,2,2,2500,1,24,1,17133
2022-02-01,Email,18000.0,7,7,2571,1,24,7,17134
2022-06-01,Email,14185.0,2,2,7092,1,24,4,17135
2022-03-01,Internet,200.0,2,2,100,1,14,9,17136
2022-06-01,Internet,66.0,2,2,33,1,14,8,17137
2022-01-01,Mobile apps,300.0,4,4,75,1,14,4,17138
